,player_id,fifa_version,overall,potential,age,preferred_foot,weak_foot,skill_moves,international_reputation,pace,shooting,passing,dribbling,defending,physic,main_position
127587,237825,18.0,57,74,17,Right,3,3,1,76.0,42.0,56.0,59.0,35.0,53.0,MD
134524,202517,17.0,70,73,24,Right,3,2,1,66.0,69.0,57.0,62.0,36.0,74.0,FW
56732,180216,21.0,79,79,31,Right,3,3,2,70.0,65.0,73.0,76.0,79.0,70.0,DF
123990,222259,18.0,63,68,26,Right,3,2,1,40.0,34.0,33.0,36.0,64.0,71.0,DF
5589,236650,24.0,69,72,25,Right,3,3,1,75.0,69.0,62.0,69.0,48.0,72.0,FW
148475,194932,16.0,75,81,23,Left,4,3,1,89.0,72.0,70.0,80.0,32.0,62.0,MD
163846,183277,15.0,88,90,23,Right,4,4,4,90.0,82.0,84.0,91.0,32.0,64.0,MD
53440,251407,22.0,58,75,20,Right,4,2,1,62.0,47.0,58.0,61.0,50.0,45.0,MD
129904,177604,17.0,81,81,30,Left,3,2,2,77.0,53.0,72.0,75.0,81.0,73.0,DF
18727,236987,23.0,80,86,22,Right,3,3,2,70.0,54.0,71.0,73.0,80.0,79.0,MD
150546,198991,16.0,71,75,24,Right,3,2,1,68.0,55.0,61.0,68.0,76.0,66.0,DF
176216,10899,15.0,59,59,30,Right,3,3,1,57.0,57.0,54.0,54.0,33.0,65.0,FW
53446,258931,22.0,58,75,19,Left,3,2,1,72.0,44.0,53.0,54.0,57.0,64.0,DF
72474,242946,21.0,58,67,22,Right,3,3,1,77.0,54.0,54.0,62.0,27.0,53.0,FW
145857,230604,17.0,55,67,19,Right,2,3,1,74.0,47.0,48.0,57.0,27.0,48.0,MD
147155,162895,16.0,87,87,28,Right,3,3,4,63.0,78.0,90.0,81.0,64.0,65.0,MD
111993,209297,18.0,80,85,24,Left,4,3,1,82.0,70.0,76.0,82.0,71.0,63.0,MD
164044,178372,15.0,81,81,30,Right,3,2,3,67.0,60.0,63.0,60.0,86.0,83.0,DF
50363,259403,22.0,62,76,17,Right,3,2,1,82.0,49.0,56.0,65.0,34.0,48.0,MD
147526,184943,16.0,80,80,28,Right,3,3,3,88.0,69.0,77.0,81.0,78.0,73.0,MD
164729,208330,15.0,75,87,19,Left,4,4,1,82.0,63.0,72.0,81.0,22.0,50.0,MD
61378,219912,21.0,70,70,29,Left,4,3,1,73.0,73.0,65.0,69.0,38.0,63.0,MD
76887,220948,20.0,75,76,28,Right,3,3,1,66.0,59.0,66.0,68.0,71.0,72.0,MD
93949,189461,19.0,80,82,26,Left,2,4,3,70.0,68.0,80.0,81.0,63.0,69.0,MD
19762,243702,23.0,75,84,21,Right,3,3,1,89.0,43.0,58.0,74.0,67.0,63.0,DF
13918,261032,24.0,61,74,20,Right,2,2,1,64.0,48.0,60.0,61.0,58.0,58.0,MD
94780,207441,19.0,76,82,24,Right,3,4,1,72.0,76.0,69.0,79.0,43.0,62.0,FW
108143,221282,19.0,60,70,22,Right,3,2,1,70.0,54.0,57.0,63.0,53.0,59.0,DF
94394,183855,19.0,78,78,30,Left,3,2,2,62.0,39.0,58.0,60.0,79.0,74.0,DF
151436,135303,16.0,70,70,32,Left,3,2,1,56.0,63.0,55.0,53.0,70.0,75.0,DF
173115,211260,15.0,63,63,28,Right,3,3,1,75.0,46.0,67.0,67.0,43.0,58.0,MD
135232,203606,17.0,69,75,24,Right,3,3,1,74.0,64.0,65.0,73.0,30.0,64.0,MD
76277,226491,20.0,76,86,22,Left,3,3,1,88.0,59.0,70.0,74.0,71.0,81.0,DF
62477,228174,21.0,68,80,22,Right,3,2,1,63.0,23.0,53.0,51.0,68.0,69.0,DF
23628,238460,23.0,69,78,22,Right,3,3,1,79.0,71.0,55.0,71.0,20.0,61.0,FW
53879,264180,22.0,57,82,16,Right,3,2,1,64.0,46.0,56.0,59.0,51.0,53.0,MD
62490,244497,21.0,68,80,21,Left,3,3,1,82.0,54.0,62.0,70.0,63.0,46.0,DF
145370,225785,17.0,56,78,18,Right,2,3,1,80.0,53.0,38.0,64.0,18.0,46.0,FW
1214,205990,24.0,76,77,28,Right,3,3,1,68.0,60.0,72.0,71.0,72.0,75.0,MD
120111,189392,18.0,67,67,28,Right,3,2,1,68.0,71.0,67.0,65.0,53.0,72.0,MD
27924,267611,23.0,65,78,18,Left,3,3,1,77.0,60.0,60.0,68.0,37.0,49.0,MD
156109,168760,16.0,65,65,29,Right,3,2,1,65.0,45.0,36.0,55.0,66.0,68.0,DF
111632,189242,18.0,86,89,25,Right,4,4,3,82.0,78.0,83.0,88.0,35.0,64.0,FW
150362,222513,16.0,71,81,19,Left,3,3,1,86.0,62.0,65.0,78.0,32.0,48.0,MD
145921,235792,17.0,55,65,20,Left,3,2,1,65.0,31.0,34.0,54.0,58.0,56.0,DF
147489,147782,16.0,80,80,31,Right,3,3,2,76.0,67.0,75.0,76.0,80.0,75.0,MD
148580,201119,16.0,75,78,25,Left,2,2,1,76.0,64.0,67.0,71.0,73.0,76.0,DF
76379,205469,20.0,76,79,27,Right,2,2,1,72.0,38.0,53.0,40.0,78.0,81.0,DF
150667,179822,16.0,71,72,28,Right,3,2,1,74.0,58.0,65.0,72.0,74.0,63.0,DF
163912,170481,15.0,83,85,27,Right,3,2,3,52.0,57.0,68.0,64.0,86.0,78.0,DF
148405,181483,16.0,76,76,30,Right,3,2,1,55.0,68.0,68.0,61.0,78.0,83.0,MD
133603,215965,17.0,71,77,20,Left,2,2,1,79.0,67.0,53.0,67.0,24.0,68.0,FW
150207,167601,16.0,72,72,28,Right,4,2,2,82.0,39.0,64.0,62.0,73.0,71.0,DF
97497,216549,19.0,71,78,22,Left,4,3,1,71.0,70.0,55.0,66.0,25.0,75.0,FW
78101,187043,20.0,73,73,28,Left,3,3,1,68.0,70.0,72.0,73.0,66.0,74.0,MD
165290,155979,15.0,74,74,27,Right,4,3,1,75.0,76.0,71.0,76.0,29.0,73.0,FW
102246,225482,19.0,66,77,21,Right,3,3,1,76.0,64.0,51.0,65.0,33.0,66.0,FW
162412,201214,16.0,55,65,21,Right,3,2,1,66.0,56.0,42.0,57.0,26.0,67.0,FW
80186,193143,20.0,70,71,28,Right,2,2,1,42.0,44.0,52.0,51.0,69.0,77.0,DF
46640,243856,22.0,66,66,30,Right,5,2,1,69.0,42.0,64.0,57.0,65.0,64.0,DF
131113,183883,17.0,76,76,31,Left,3,4,2,77.0,73.0,73.0,78.0,36.0,64.0,MD
16689,276718,24.0,56,74,18,Right,2,2,1,60.0,40.0,52.0,54.0,57.0,56.0,MD
73243,258012,21.0,56,72,17,Left,3,2,1,58.0,31.0,31.0,38.0,58.0,56.0,DF
105085,169389,19.0,64,64,31,Left,3,2,1,63.0,52.0,64.0,62.0,62.0,67.0,DF
14808,277443,24.0,60,71,19,Right,2,2,1,74.0,26.0,37.0,46.0,56.0,58.0,DF
149807,202802,16.0,72,80,21,Right,3,3,1,75.0,60.0,66.0,70.0,69.0,81.0,MD
138629,201491,17.0,66,67,27,Left,4,2,1,76.0,48.0,59.0,65.0,64.0,64.0,DF
1228,232080,24.0,76,77,26,Left,3,4,1,80.0,70.0,70.0,79.0,49.0,69.0,MD
130224,182945,17.0,79,79,28,Right,3,4,2,88.0,74.0,71.0,82.0,44.0,61.0,FW
112529,208008,18.0,77,84,23,Right,4,5,1,79.0,79.0,74.0,81.0,39.0,61.0,FW
136350,234753,17.0,68,72,25,Right,4,3,1,74.0,48.0,67.0,70.0,38.0,57.0,MD
3213,173546,24.0,72,72,34,Right,3,2,1,33.0,32.0,56.0,49.0,74.0,65.0,DF
37946,194806,22.0,77,77,31,Right,2,2,2,51.0,47.0,59.0,57.0,79.0,76.0,DF
1411,259913,24.0,75,85,20,Right,5,3,1,75.0,72.0,71.0,74.0,52.0,64.0,MD
133026,198335,17.0,72,74,26,Left,3,3,2,76.0,61.0,67.0,75.0,69.0,67.0,DF
167318,187789,15.0,69,74,26,Left,3,3,1,71.0,68.0,66.0,73.0,56.0,76.0,MD
41251,200778,22.0,71,71,28,Right,2,3,1,83.0,53.0,63.0,68.0,66.0,75.0,DF
42140,205054,22.0,70,70,29,Left,3,3,1,68.0,65.0,65.0,66.0,67.0,74.0,DF
153865,201491,16.0,67,70,26,Left,4,2,1,77.0,47.0,60.0,66.0,67.0,64.0,DF
120339,231410,18.0,66,85,17,Right,4,3,1,76.0,64.0,55.0,73.0,23.0,46.0,MD
61488,251408,21.0,70,70,28,Right,3,3,1,62.0,74.0,57.0,65.0,26.0,68.0,FW
162082,207956,16.0,56,65,21,Right,4,2,1,78.0,49.0,53.0,61.0,49.0,75.0,MD
2120,205989,24.0,74,74,28,Right,3,2,2,62.0,56.0,70.0,68.0,75.0,70.0,DF
137326,202465,17.0,67,71,24,Right,4,3,1,73.0,62.0,66.0,65.0,60.0,75.0,MD
39313,246174,22.0,73,87,18,Left,4,4,1,79.0,62.0,71.0,78.0,30.0,41.0,FW
114030,179515,18.0,74,74,33,Right,3,2,2,60.0,47.0,64.0,58.0,72.0,76.0,DF
94784,212491,19.0,76,82,24,Left,2,4,1,86.0,63.0,72.0,81.0,70.0,70.0,DF
63780,244375,21.0,67,72,26,Left,2,2,1,66.0,51.0,61.0,50.0,64.0,59.0,MD
75162,188377,20.0,84,84,29,Right,2,2,3,91.0,63.0,76.0,77.0,81.0,81.0,DF
38554,210136,22.0,75,76,27,Right,3,2,1,77.0,46.0,67.0,64.0,73.0,74.0,DF
147255,189505,16.0,83,83,27,Right,5,4,3,82.0,76.0,77.0,84.0,37.0,62.0,FW
164976,181483,15.0,75,75,29,Right,3,2,1,58.0,66.0,66.0,61.0,77.0,81.0,MD
169076,135883,15.0,67,67,29,Right,4,2,1,71.0,40.0,62.0,60.0,67.0,74.0,DF
138785,166990,17.0,66,66,29,Right,4,2,1,69.0,33.0,59.0,64.0,64.0,69.0,DF
178084,213159,15.0,55,68,20,Left,4,2,1,58.0,31.0,42.0,53.0,57.0,52.0,DF
43393,234472,22.0,68,77,22,Left,3,2,1,56.0,34.0,53.0,59.0,69.0,72.0,DF
113710,192622,18.0,74,79,25,Right,3,2,1,51.0,42.0,51.0,45.0,72.0,79.0,DF
101083,236918,19.0,67,79,20,Left,3,3,1,75.0,65.0,58.0,73.0,36.0,59.0,MD
134740,152880,17.0,70,70,29,Left,2,3,1,52.0,64.0,69.0,70.0,67.0,75.0,MD
150561,205670,16.0,71,75,24,Right,4,3,1,85.0,72.0,53.0,71.0,25.0,58.0,FW
162059,225364,16.0,56,66,19,Right,2,2,1,66.0,45.0,57.0,59.0,50.0,55.0,MD
170348,188600,15.0,65,72,21,Right,3,3,1,72.0,65.0,63.0,70.0,54.0,73.0,MD
2441,254470,24.0,73,77,22,Left,2,2,1,75.0,42.0,64.0,69.0,71.0,69.0,DF
129885,139997,17.0,81,81,34,Right,3,3,3,76.0,75.0,85.0,75.0,78.0,76.0,DF
178395,161437,15.0,55,55,30,Right,3,2,1,63.0,41.0,53.0,52.0,29.0,64.0,MD
165981,165190,15.0,72,73,27,Left,2,3,2,73.0,65.0,73.0,71.0,67.0,78.0,MD
115979,225145,18.0,71,72,27,Right,3,2,1,73.0,29.0,60.0,66.0,72.0,65.0,DF
112572,185422,18.0,77,81,25,Right,2,3,1,90.0,77.0,60.0,76.0,29.0,70.0,FW
151272,193549,16.0,70,73,24,Right,3,2,1,72.0,24.0,56.0,60.0,68.0,80.0,DF
168674,193900,15.0,67,74,23,Right,3,2,1,85.0,48.0,59.0,69.0,66.0,67.0,DF
64124,182837,21.0,67,67,29,Right,4,4,1,87.0,63.0,61.0,72.0,37.0,65.0,FW
137585,234754,17.0,67,68,27,Right,3,2,1,68.0,46.0,60.0,64.0,64.0,65.0,MD
167890,203537,15.0,68,75,22,Left,3,3,1,83.0,65.0,62.0,72.0,33.0,62.0,MD
130867,200054,17.0,76,80,24,Right,3,2,1,68.0,59.0,74.0,72.0,74.0,76.0,MD
169336,209342,15.0,67,67,30,Right,3,2,1,71.0,60.0,65.0,64.0,60.0,66.0,MD
77278,210972,20.0,74,78,25,Right,3,3,1,73.0,44.0,63.0,72.0,71.0,66.0,DF
168517,194325,15.0,68,68,32,Right,4,2,1,60.0,29.0,45.0,42.0,69.0,69.0,DF
56551,138412,21.0,80,80,34,Right,4,3,2,58.0,70.0,82.0,77.0,77.0,77.0,MD
18456,238074,23.0,84,88,22,Right,3,3,2,81.0,70.0,82.0,82.0,80.0,82.0,DF
61374,218717,21.0,70,70,27,Right,2,3,1,77.0,73.0,46.0,70.0,21.0,61.0,FW
70006,246402,21.0,61,77,19,Right,3,3,1,62.0,52.0,62.0,66.0,57.0,55.0,MD
142825,203357,17.0,61,71,22,Left,3,2,1,63.0,28.0,51.0,59.0,59.0,59.0,DF
112346,188103,18.0,78,80,26,Left,2,4,1,73.0,75.0,76.0,78.0,42.0,72.0,MD
145023,231936,17.0,57,72,18,Right,3,2,1,59.0,25.0,40.0,41.0,56.0,60.0,DF
139794,147557,17.0,65,65,31,Right,4,2,1,52.0,51.0,58.0,56.0,65.0,68.0,DF
58211,244383,21.0,74,81,25,Right,3,2,1,65.0,23.0,43.0,40.0,77.0,74.0,DF
148297,109416,16.0,76,76,32,Right,3,3,3,77.0,74.0,74.0,74.0,35.0,74.0,FW
94018,187735,19.0,80,80,28,Right,3,4,3,77.0,74.0,78.0,78.0,70.0,70.0,MD
131265,192537,17.0,75,79,24,Left,4,3,1,84.0,70.0,71.0,79.0,32.0,64.0,FW
96764,206115,19.0,72,79,23,Right,4,2,1,60.0,52.0,62.0,66.0,70.0,73.0,MD
155889,206136,16.0,65,67,27,Right,3,2,1,52.0,32.0,37.0,36.0,67.0,73.0,DF
109211,238059,19.0,58,71,19,Left,3,2,1,70.0,47.0,50.0,64.0,27.0,36.0,MD
38406,220710,22.0,75,81,24,Left,3,3,1,77.0,78.0,75.0,75.0,45.0,56.0,MD
59168,245037,21.0,72,85,19,Right,3,2,1,61.0,34.0,54.0,62.0,73.0,70.0,DF
96512,186347,19.0,73,73,28,Left,3,3,2,77.0,69.0,72.0,74.0,70.0,68.0,DF
34876,248569,23.0,57,74,20,Left,3,2,1,67.0,29.0,46.0,54.0,55.0,52.0,DF
69963,256831,21.0,61,83,18,Left,3,2,1,63.0,39.0,44.0,60.0,61.0,56.0,DF
75321,188803,20.0,82,82,31,Right,3,4,2,92.0,79.0,75.0,86.0,47.0,69.0,MD
134633,198654,17.0,70,71,27,Right,2,2,1,54.0,69.0,71.0,68.0,65.0,73.0,MD
167502,152880,15.0,69,70,27,Left,3,3,1,69.0,63.0,69.0,70.0,65.0,75.0,DF
175954,195023,15.0,59,65,24,Right,3,2,1,62.0,26.0,42.0,38.0,56.0,73.0,DF
150889,183632,16.0,71,71,28,Right,4,2,2,67.0,67.0,71.0,70.0,66.0,74.0,MD
106378,223963,19.0,62,77,19,Right,2,2,1,66.0,32.0,48.0,50.0,60.0,67.0,DF
147258,202652,16.0,82,88,20,Right,3,4,3,93.0,71.0,73.0,87.0,46.0,61.0,MD
77145,228813,20.0,74,85,22,Right,3,3,1,67.0,67.0,74.0,75.0,59.0,57.0,MD
161552,228801,16.0,57,69,19,Right,2,2,1,55.0,29.0,32.0,40.0,61.0,57.0,DF
178423,212620,15.0,54,75,18,Left,3,3,1,76.0,55.0,45.0,61.0,25.0,59.0,MD
42388,238460,22.0,69,80,21,Right,4,3,1,79.0,71.0,55.0,71.0,20.0,61.0,FW
75350,221660,20.0,81,87,24,Right,4,3,2,74.0,50.0,72.0,72.0,82.0,78.0,DF
148067,168444,16.0,77,77,29,Right,4,3,2,80.0,77.0,74.0,76.0,35.0,79.0,FW
135186,204411,17.0,69,76,23,Right,3,2,1,73.0,46.0,55.0,65.0,67.0,78.0,MD
60771,224013,21.0,70,76,23,Right,3,3,1,72.0,67.0,64.0,73.0,52.0,63.0,FW
64165,189186,21.0,67,67,30,Right,4,3,1,67.0,61.0,68.0,70.0,56.0,63.0,MD
179229,222114,15.0,52,58,21,Right,2,2,1,59.0,30.0,32.0,39.0,52.0,61.0,DF
158999,229129,16.0,62,62,27,Right,3,3,1,64.0,58.0,62.0,64.0,41.0,55.0,FW
148795,176270,16.0,75,75,27,Right,4,3,1,82.0,78.0,46.0,70.0,35.0,73.0,FW
18810,199914,23.0,80,80,31,Right,3,4,2,70.0,69.0,73.0,79.0,79.0,77.0,MD
76976,184111,20.0,75,75,28,Right,3,2,3,58.0,74.0,61.0,65.0,32.0,72.0,FW
161199,220488,16.0,58,66,20,Left,2,2,1,67.0,28.0,42.0,55.0,60.0,56.0,DF
126807,224526,18.0,59,69,21,Right,2,2,1,59.0,49.0,54.0,63.0,57.0,61.0,MD
148140,195859,16.0,76,83,22,Right,3,3,1,86.0,74.0,63.0,78.0,35.0,70.0,FW
130450,187324,17.0,78,78,27,Right,3,2,1,69.0,47.0,52.0,54.0,79.0,80.0,DF
297,251892,24.0,81,83,25,Right,3,3,1,86.0,79.0,59.0,75.0,25.0,84.0,FW
112587,183256,18.0,77,80,26,Right,4,3,2,74.0,71.0,78.0,79.0,65.0,70.0,MD
118231,234539,18.0,69,69,27,Right,3,2,1,72.0,46.0,57.0,58.0,72.0,71.0,DF
170388,187576,15.0,65,71,24,Right,3,3,1,70.0,66.0,63.0,64.0,31.0,59.0,MD
124506,230876,18.0,62,76,20,Left,2,2,1,55.0,49.0,57.0,61.0,54.0,66.0,MD
32455,251524,23.0,61,74,21,Right,3,3,1,70.0,54.0,55.0,67.0,29.0,46.0,MD
65611,246334,21.0,66,66,33,Right,3,2,1,73.0,33.0,37.0,45.0,69.0,69.0,DF
27407,251194,23.0,66,67,27,Left,3,2,1,68.0,28.0,57.0,63.0,61.0,60.0,DF
35413,260945,23.0,56,65,22,Right,3,2,1,67.0,55.0,56.0,60.0,46.0,47.0,MD
134256,228674,17.0,70,80,21,Right,5,2,1,84.0,45.0,58.0,68.0,68.0,66.0,DF
165572,13690,15.0,73,73,33,Right,3,3,2,79.0,73.0,64.0,76.0,35.0,61.0,FW
164153,180819,15.0,79,83,26,Right,5,4,2,72.0,71.0,78.0,83.0,49.0,67.0,MD
147459,161754,16.0,80,81,28,Right,3,2,2,63.0,67.0,75.0,68.0,80.0,86.0,MD
85085,231743,20.0,65,76,21,Right,2,3,1,69.0,59.0,51.0,68.0,41.0,73.0,FW
124446,223963,18.0,62,79,18,Right,2,2,1,67.0,32.0,48.0,50.0,62.0,67.0,DF
100043,236248,19.0,68,85,18,Right,4,3,1,77.0,62.0,59.0,71.0,23.0,54.0,MD
39047,224263,22.0,74,75,24,Right,2,3,1,71.0,49.0,65.0,70.0,71.0,70.0,DF
97220,190471,19.0,72,72,32,Left,4,3,1,75.0,71.0,69.0,75.0,38.0,54.0,FW
94802,212722,19.0,76,81,24,Right,3,3,1,93.0,51.0,64.0,75.0,71.0,74.0,DF
112025,190717,18.0,80,81,27,Right,4,4,2,85.0,74.0,70.0,81.0,52.0,82.0,FW
37248,200949,22.0,81,81,28,Right,4,4,3,90.0,79.0,70.0,86.0,43.0,68.0,MD
179488,225067,15.0,51,56,18,Left,3,2,1,78.0,47.0,45.0,55.0,27.0,39.0,MD
147913,205566,16.0,77,82,22,Left,3,2,1,87.0,66.0,70.0,79.0,72.0,67.0,DF
4694,223926,24.0,70,72,26,Right,3,3,1,72.0,66.0,70.0,73.0,62.0,69.0,MD
26042,246927,23.0,67,70,25,Left,3,3,1,83.0,65.0,57.0,71.0,27.0,58.0,FW
67582,236232,21.0,64,65,28,Right,3,2,1,58.0,27.0,44.0,38.0,67.0,67.0,DF
139078,226401,17.0,65,81,19,Right,2,3,1,73.0,64.0,59.0,68.0,46.0,50.0,MD
18539,201942,23.0,83,83,30,Right,4,5,3,74.0,76.0,79.0,87.0,59.0,78.0,FW
38728,201988,22.0,75,75,32,Right,3,2,2,47.0,30.0,55.0,54.0,76.0,74.0,DF
147920,183427,16.0,77,81,25,Left,3,3,1,78.0,69.0,74.0,83.0,68.0,74.0,MD
148139,188988,16.0,76,83,22,Right,3,4,1,82.0,66.0,75.0,83.0,22.0,45.0,MD
75518,169595,20.0,80,80,28,Left,3,3,3,77.0,62.0,74.0,79.0,80.0,75.0,DF
93519,153079,19.0,89,89,30,Right,4,4,4,84.0,89.0,76.0,89.0,28.0,73.0,FW
142021,229778,17.0,62,75,20,Left,3,3,1,74.0,55.0,58.0,69.0,31.0,54.0,MD
18451,222665,23.0,84,89,23,Left,2,5,3,76.0,75.0,86.0,84.0,58.0,63.0,MD
116695,204904,18.0,70,74,25,Right,3,2,1,81.0,46.0,64.0,68.0,66.0,64.0,DF
35881,270274,23.0,54,73,18,Right,3,3,1,55.0,58.0,37.0,49.0,30.0,46.0,FW
134882,184274,17.0,70,70,27,Right,3,2,1,68.0,50.0,59.0,56.0,68.0,75.0,DF
7797,228997,24.0,67,69,27,Right,2,2,1,55.0,32.0,49.0,55.0,66.0,74.0,DF
39090,186143,22.0,74,74,30,Right,3,2,1,51.0,67.0,77.0,68.0,68.0,64.0,MD
115211,227690,18.0,72,73,27,Right,4,3,1,80.0,64.0,70.0,73.0,64.0,55.0,DF
38098,212228,22.0,76,80,25,Right,3,3,1,80.0,75.0,58.0,72.0,46.0,80.0,FW
76911,142784,20.0,75,75,34,Right,3,3,3,49.0,56.0,70.0,71.0,79.0,70.0,DF
122454,236248,18.0,64,85,17,Right,4,3,1,77.0,61.0,55.0,67.0,21.0,53.0,FW
175215,224968,15.0,60,66,20,Right,4,2,1,77.0,61.0,52.0,65.0,30.0,40.0,FW
81940,213486,20.0,68,73,24,Right,4,3,1,77.0,58.0,62.0,71.0,44.0,51.0,MD
94419,194932,19.0,78,78,26,Left,4,3,2,78.0,75.0,74.0,80.0,30.0,67.0,MD
105573,235439,19.0,63,73,21,Right,3,3,1,77.0,59.0,44.0,65.0,27.0,50.0,FW
173142,216699,15.0,62,82,17,Right,4,3,1,67.0,49.0,66.0,68.0,44.0,44.0,MD
139077,225024,17.0,65,81,19,Right,3,2,1,80.0,42.0,52.0,61.0,65.0,69.0,DF
121071,158902,18.0,66,66,31,Left,3,2,1,54.0,46.0,69.0,67.0,64.0,71.0,DF
80090,240164,20.0,70,74,24,Right,4,3,1,78.0,56.0,66.0,76.0,41.0,47.0,FW
24402,239431,23.0,69,69,29,Left,3,3,1,69.0,39.0,47.0,66.0,70.0,60.0,DF
117655,220630,18.0,69,73,25,Right,3,2,1,68.0,57.0,61.0,67.0,60.0,64.0,MD
66992,241523,21.0,64,75,21,Right,3,2,1,67.0,66.0,42.0,57.0,32.0,64.0,FW
40330,176285,22.0,72,72,32,Right,3,2,2,40.0,51.0,45.0,41.0,73.0,68.0,DF
133656,190885,17.0,71,75,25,Right,3,3,1,76.0,54.0,66.0,72.0,68.0,67.0,DF
59587,183774,21.0,72,72,30,Right,2,2,1,40.0,25.0,46.0,34.0,73.0,71.0,DF
123996,229128,18.0,63,68,23,Right,4,3,1,74.0,56.0,61.0,64.0,38.0,52.0,FW
159020,228814,16.0,61,77,16,Right,3,3,1,79.0,57.0,57.0,63.0,35.0,50.0,MD
147886,204163,16.0,77,84,22,Right,3,2,1,81.0,41.0,50.0,60.0,76.0,83.0,DF
77480,186130,20.0,74,74,30,Right,3,2,1,66.0,34.0,58.0,62.0,74.0,74.0,DF
99073,231410,19.0,69,86,18,Right,4,3,1,74.0,65.0,61.0,76.0,29.0,45.0,FW
165491,183129,15.0,73,76,24,Left,2,2,2,64.0,60.0,56.0,58.0,74.0,74.0,DF
172986,163581,15.0,63,63,29,Left,3,2,1,66.0,29.0,46.0,54.0,62.0,67.0,DF
140098,231410,17.0,64,82,17,Right,4,3,1,78.0,55.0,55.0,71.0,23.0,36.0,MD
130520,219455,17.0,77,83,22,Right,2,3,1,76.0,74.0,61.0,73.0,39.0,74.0,FW
150798,160723,16.0,71,71,30,Right,3,2,1,76.0,41.0,55.0,62.0,72.0,74.0,DF
130593,169721,17.0,77,78,28,Right,3,2,2,75.0,47.0,60.0,65.0,74.0,83.0,DF
129582,184941,17.0,87,87,27,Right,3,4,4,86.0,82.0,79.0,88.0,39.0,75.0,FW
37641,152908,22.0,78,78,35,Right,3,4,2,72.0,66.0,74.0,77.0,73.0,68.0,DF
47939,259031,22.0,64,85,18,Right,4,2,1,76.0,64.0,47.0,61.0,24.0,66.0,FW
44920,253144,22.0,67,70,26,Right,3,2,1,69.0,36.0,45.0,48.0,68.0,69.0,DF
98327,222513,19.0,70,77,22,Left,3,3,1,79.0,62.0,65.0,75.0,32.0,46.0,MD
38227,187491,22.0,76,76,31,Right,3,4,2,81.0,76.0,71.0,74.0,32.0,72.0,FW
155696,187605,16.0,65,69,26,Left,4,2,1,69.0,67.0,65.0,67.0,49.0,49.0,MD
117,164240,24.0,84,84,38,Right,3,2,4,51.0,54.0,74.0,72.0,87.0,74.0,DF
147937,198717,16.0,77,81,22,Right,3,4,1,87.0,69.0,66.0,83.0,30.0,68.0,FW
5213,264298,24.0,69,83,19,Right,3,2,1,80.0,50.0,60.0,66.0,61.0,69.0,DF
58541,219911,21.0,74,74,30,Right,3,2,1,60.0,29.0,48.0,36.0,76.0,75.0,DF
94223,220523,19.0,78,85,23,Right,2,2,1,54.0,54.0,56.0,57.0,78.0,83.0,DF
150070,187528,16.0,72,73,28,Right,3,2,1,75.0,61.0,72.0,74.0,69.0,69.0,DF
79111,231113,20.0,71,80,23,Left,3,3,1,86.0,67.0,61.0,74.0,32.0,55.0,FW
36972,188377,22.0,85,85,31,Right,2,3,3,92.0,63.0,76.0,78.0,80.0,82.0,DF
147124,234069,17.0,45,63,18,Right,3,3,1,53.0,41.0,40.0,41.0,39.0,52.0,MD
112575,199667,18.0,77,81,26,Left,3,2,2,68.0,49.0,61.0,65.0,76.0,78.0,DF
88364,244881,20.0,62,75,20,Left,3,2,1,73.0,53.0,56.0,62.0,48.0,55.0,MD
56771,206304,21.0,79,79,29,Right,2,2,1,54.0,67.0,76.0,67.0,77.0,82.0,MD
67527,255254,21.0,64,66,27,Right,3,2,1,66.0,39.0,49.0,51.0,63.0,73.0,MD
100139,224013,19.0,68,77,21,Right,3,3,1,69.0,64.0,62.0,72.0,51.0,64.0,FW
103322,244238,19.0,65,78,19,Right,3,2,1,59.0,41.0,58.0,56.0,65.0,70.0,MD
41013,216483,22.0,71,73,25,Right,3,4,1,85.0,64.0,64.0,73.0,38.0,62.0,FW
173635,192279,15.0,62,65,27,Right,3,2,1,54.0,40.0,56.0,42.0,64.0,78.0,DF
143580,235764,17.0,60,70,19,Right,4,3,1,63.0,55.0,56.0,67.0,40.0,53.0,MD
133836,224917,17.0,71,72,26,Right,3,5,1,77.0,64.0,68.0,75.0,29.0,49.0,FW
128956,240839,18.0,53,62,20,Right,3,2,1,70.0,40.0,41.0,53.0,49.0,54.0,DF
41344,214562,22.0,71,71,32,Right,4,3,1,68.0,73.0,63.0,65.0,32.0,68.0,FW
145865,235784,17.0,55,67,19,Right,3,3,1,80.0,52.0,40.0,58.0,19.0,65.0,FW
151205,190885,16.0,70,74,24,Right,3,3,1,76.0,53.0,65.0,70.0,69.0,67.0,DF
94099,199767,19.0,79,81,25,Right,4,3,2,66.0,77.0,77.0,75.0,70.0,73.0,MD
2651,204355,24.0,73,73,31,Left,2,2,1,54.0,40.0,63.0,66.0,75.0,67.0,DF
148403,181269,16.0,76,76,29,Left,2,4,1,81.0,65.0,69.0,75.0,73.0,81.0,DF
130321,183427,17.0,78,80,26,Left,3,3,2,78.0,69.0,74.0,82.0,68.0,74.0,MD
119199,219909,18.0,68,68,29,Right,3,3,1,77.0,58.0,69.0,68.0,48.0,40.0,MD
172540,215374,15.0,63,68,22,Right,3,2,1,90.0,58.0,50.0,67.0,30.0,57.0,FW
